mean,std,var,min,max,rms,zero_cross_rate,spectral_entropy,dominant_freq,energy,iqr,skew,kurtosis,subject_id,activity,qom_category,source_file
-0.0011484455903678513,0.0006084013572814024,3.7015221154185274e-07,-0.0028325957375174558,0.0007897354291922141,0.0012996459077676563,0.00018360414945377767,0.6809792468646677,2.0000452010215435,0.036798285672785216,0.0005958024510808937,0.5379726820117865,1.191960402035959,S04,jump,Intervention Priority,S04JUMP.CSV
-0.0012425219032780929,0.00025109685708367256,6.304963163729828e-08,-0.0019566703788798327,-0.0004718380803511449,0.0012676396616401336,0.0,0.15377906297203695,5.000113002553858,0.03500814805207117,0.00035832342599189456,0.05160513016872423,0.30983352240839235,S04,jump,Intervention Priority,S04JUMP.CSV
-0.00127393366808607,0.0005096919950661615,2.59785929834524e-07,-0.00303629863086764,-0.00014995114944440707,0.0013721125757450636,0.0,0.4566899938603976,2.0000452010215435,0.04101634796639976,0.0004847061695045225,-1.2346029615466712,2.9863924604254217,S04,jump,Intervention Priority,S04JUMP.CSV
-0.0012430643120534082,0.0005539035784337376,3.068091742016996e-07,-0.00303629863086764,-7.106073751119064e-05,0.001360888701585296,0.0,0.542900731355651,1.5000339007661576,0.04034806541382134,0.0005966265676687635,-0.9433215277058977,1.8919727572138854,S04,jump,Intervention Priority,S04JUMP.CSV
-0.0011401908404895021,0.0004412823951425036,1.947301522627047e-07,-0.002107979756249786,0.00027446045825247495,0.001222605948373744,9.180207472688883e-05,0.4577241038729935,1.5000339007661576,0.03256495693470521,0.000527718300968645,0.5531163586210358,0.8514801359887092,S04,jump,Intervention Priority,S04JUMP.CSV
-0.0011585271940139637,0.0006305214130210011,3.975572522779998e-07,-0.0033833727962689322,0.00027446045825247495,0.0013189929914703368,9.180207472688883e-05,0.7042946988231705,1.0000226005107717,0.03790203035658185,0.0005976688593907379,-1.0772249428569851,2.6190699172020073,S04,jump,Intervention Priority,S04JUMP.CSV
-0.0011939925622466284,0.0005395490345517966,2.911131606857758e-07,-0.0033833727962689322,-2.2578804175525168e-05,0.0013102409699692818,0.0,0.5535079989610248,2.500056501276929,0.03740071026702437,0.0004592954356733332,-1.8328080841858836,5.593506051401299,S04,jump,Intervention Priority,S04JUMP.CSV
-0.001163463301407627,0.0005848506226010968,3.4205025075689057e-07,-0.0028921861945107002,0.0009954749890492924,0.0013021893504706699,9.180207472688883e-05,0.6283931572904726,4.500101702298473,0.0369424571181844,0.0004518995432383826,-0.07445448084550987,2.9124577025978358,S04,jump,Intervention Priority,S04JUMP.CSV
-0.0010430783255312166,0.001757393576758679,3.0884321836326624e-06,-0.02535981635370636,0.002533858403088445,0.00204363513789171,0.00036720829890755534,3.32405013990324,3.0000678015323152,0.09098802155072402,0.0006995485103956019,-8.362528208930632,90.33462248993867,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0011178660663870715,0.000701088324944049,4.915248393728524e-07,-0.002841218210276053,0.0015130117975523398,0.0013195261959326752,9.180207472688883e-05,0.8807268878054836,1.0000226005107717,0.037932680430861204,0.0006118819905045661,0.24104486580086407,2.4444736672100804,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0011392617064626509,0.0007276663543091107,5.294983231935122e-07,-0.002841218210276053,0.0015130117975523398,0.0013518193514688653,0.00018360414945377767,0.9268949022949059,1.5000339007661576,0.039812075368498255,0.000762368330671589,0.5531960129076986,2.1217004558911645,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0010942556619957216,0.0006493296498930039,4.2162899423017104e-07,-0.003109015765915723,0.0005411943771419822,0.0012724089154198292,0.00018360414945377767,0.8011147084310232,1.0000226005107717,0.03527206662499652,0.0007424379389733985,-0.4830283651745813,1.249105738708204,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0010409986958295262,0.000605995997609506,3.6723114911874033e-07,-0.003109015765915723,0.00045314038033192675,0.0012045370205342443,9.180207472688883e-05,0.8284977803779409,2.0000452010215435,0.03160951292558409,0.0006326520373293439,-1.0923769258511487,2.0751092126257182,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0010328155258526018,0.00048478360838772726,2.350151469614253e-07,-0.0024703689312645946,0.00015356395412070354,0.0011409307855446847,9.180207472688883e-05,0.5917592771321283,1.5000339007661576,0.02835933852859508,0.000600410973485745,-0.6169790684145013,0.626616547768617,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0010145028057652863,0.0005917380697343156,3.501539431728937e-07,-0.0024703689312645946,0.0013781684019904504,0.0011744657875300294,0.00018360414945377767,0.8010241958098272,1.5000339007661576,0.030050952338106902,0.0005146016286643193,0.763105169418357,3.043969650711068,S04,jump,Intervention Priority,S04JUMP01.CSV
-0.0010824763939359862,0.0006247383323228831,3.902979838735771e-07,-0.0034228670364702682,0.0013781684019904504,0.001249821238138572,9.180207472688883e-05,0.793914694693762,3.0000678015323152,0.034030889431406454,0.0005713075861739073,0.17366525803646293,4.737214782572496,S04,jump,Intervention Priority,S04JUMP01.CSV
